Date,State,Zone,Region,Purpose,Count
2000-02-01,A,AD,ADD,Bus,16.7415065
2000-03-01,A,AD,ADD,Bus,31.8426766
2000-04-01,A,AD,ADD,Bus,30.461212
2000-05-01,A,AD,ADD,Bus,41.699908799999996
2000-06-01,A,AD,ADD,Bus,16.1251014
2000-07-01,A,AD,ADD,Bus,11.6920927
2000-08-01,A,AD,ADD,Bus,79.9991704
2000-09-01,A,AD,ADD,Bus,8.1908553
2000-10-01,A,AD,ADD,Bus,31.8591313
2000-11-01,A,AD,ADD,Bus,17.920713
2000-12-01,A,AD,ADD,Bus,17.0308737
2001-01-01,A,AD,ADD,Bus,30.4104211
2001-02-01,A,AD,ADD,Bus,8.0838493
2001-03-01,A,AD,ADD,Bus,99.5211885
2001-04-01,A,AD,ADD,Bus,42.7358866
2001-05-01,A,AD,ADD,Bus,14.687630800000003
2001-06-01,A,AD,ADD,Bus,44.8429104
2001-07-01,A,AD,ADD,Bus,29.9632222
2001-08-01,A,AD,ADD,Bus,30.846769199999997
2001-09-01,A,AD,ADD,Bus,23.4471633
2001-10-01,A,AD,ADD,Bus,102.428816
2001-11-01,A,AD,ADD,Bus,46.134880100000004
2001-12-01,A,AD,ADD,Bus,59.250037199999994
2002-01-01,A,AD,ADD,Bus,4.8718568
2002-02-01,A,AD,ADD,Bus,37.0741849
2002-03-01,A,AD,ADD,Bus,17.239716
2002-04-01,A,AD,ADD,Bus,25.422829
2002-05-01,A,AD,ADD,Bus,16.6648171
2002-06-01,A,AD,ADD,Bus,35.9886657
2002-07-01,A,AD,ADD,Bus,156.0897649
2002-08-01,A,AD,ADD,Bus,73.4776011
2002-09-01,A,AD,ADD,Bus,19.9889172
2002-10-01,A,AD,ADD,Bus,71.9756398
2002-11-01,A,AD,ADD,Bus,46.4488375
2002-12-01,A,AD,ADD,Bus,17.2332931
2003-01-01,A,AD,ADD,Bus,45.3197551
2003-02-01,A,AD,ADD,Bus,39.2924226
2003-03-01,A,AD,ADD,Bus,180.22807930000002
2003-04-01,A,AD,ADD,Bus,26.8878537
2003-05-01,A,AD,ADD,Bus,176.3278768
2003-06-01,A,AD,ADD,Bus,55.8650728
2003-07-01,A,AD,ADD,Bus,55.9662414
2003-08-01,A,AD,ADD,Bus,62.57943100000001
2003-09-01,A,AD,ADD,Bus,20.1486284
2003-10-01,A,AD,ADD,Bus,257.3201897
2003-11-01,A,AD,ADD,Bus,9.0463326
2003-12-01,A,AD,ADD,Bus,9.1846091
2004-01-01,A,AD,ADD,Bus,17.6389676
2004-02-01,A,AD,ADD,Bus,8.7389589
2004-03-01,A,AD,ADD,Bus,33.60268789999999
2004-04-01,A,AD,ADD,Bus,6.6448508
2004-05-01,A,AD,ADD,Bus,34.032825
2004-06-01,A,AD,ADD,Bus,25.2432628
2004-07-01,A,AD,ADD,Bus,15.9603034
2004-08-01,A,AD,ADD,Bus,6.8014503
2004-09-01,A,AD,ADD,Bus,11.5929741
2004-10-01,A,AD,ADD,Bus,104.18739520000001
2004-11-01,A,AD,ADD,Bus,42.568113700000005
2004-12-01,A,AD,ADD,Bus,20.2277168
2005-01-01,A,AD,ADD,Bus,2.7667318
2005-02-01,A,AD,ADD,Bus,12.3660461
2005-03-01,A,AD,ADD,Bus,287.84210319999994
2005-04-01,A,AD,ADD,Bus,23.7944824
2005-05-01,A,AD,ADD,Bus,87.8288584
2005-06-01,A,AD,ADD,Bus,38.2071974
2005-07-01,A,AD,ADD,Bus,74.4792756
2005-08-01,A,AD,ADD,Bus,52.0240966
2005-09-01,A,AD,ADD,Bus,35.1835211
2005-10-01,A,AD,ADD,Bus,23.1886694
2005-11-01,A,AD,ADD,Bus,16.1312979
2005-12-01,A,AD,ADD,Bus,24.0446065
2006-01-01,A,AD,ADD,Bus,8.274576
2006-02-01,A,AD,ADD,Bus,1.541708
2006-03-01,A,AD,ADD,Bus,8.013748
2006-04-01,A,AD,ADD,Bus,18.802263
2006-05-01,A,AD,ADD,Bus,16.036562
2006-06-01,A,AD,ADD,Bus,13.115407999999999
2006-07-01,A,AD,ADD,Bus,14.452448
2006-08-01,A,AD,ADD,Bus,18.692324
2006-09-01,A,AD,ADD,Bus,35.041381
2006-10-01,A,AD,ADD,Bus,24.79054
2006-11-01,A,AD,ADD,Bus,18.625664
2006-12-01,A,AD,ADD,Bus,91.044155
2007-01-01,A,AD,ADD,Bus,12.9916067
2007-02-01,A,AD,ADD,Bus,15.2625624
2007-03-01,A,AD,ADD,Bus,35.7517868
2007-04-01,A,AD,ADD,Bus,27.3994439
2007-05-01,A,AD,ADD,Bus,5.3124182
2007-06-01,A,AD,ADD,Bus,15.8814685
2007-07-01,A,AD,ADD,Bus,80.351862
2007-08-01,A,AD,ADD,Bus,2.8905652
2007-09-01,A,AD,ADD,Bus,23.9269898
2007-10-01,A,AD,ADD,Bus,39.526208700000005
2007-11-01,A,AD,ADD,Bus,15.0881571
2007-12-01,A,AD,ADD,Bus,177.7731282
2008-01-01,A,AD,ADD,Bus,32.5312799
2008-02-01,A,AD,ADD,Bus,25.2544632
2008-03-01,A,AD,ADD,Bus,5.340408900000001
2008-04-01,A,AD,ADD,Bus,16.3493524
2008-05-01,A,AD,ADD,Bus,29.2734745
2008-06-01,A,AD,ADD,Bus,47.7629388
2008-07-01,A,AD,ADD,Bus,5.9667145999999995
2008-08-01,A,AD,ADD,Bus,13.1343012
2008-09-01,A,AD,ADD,Bus,35.0996815
2008-10-01,A,AD,ADD,Bus,4.6822675
2008-11-01,A,AD,ADD,Bus,22.473491600000003
2008-12-01,A,AD,ADD,Bus,8.9792431
2009-01-01,A,AD,ADD,Bus,10.2705567
2009-02-01,A,AD,ADD,Bus,66.36607289999999
2009-03-01,A,AD,ADD,Bus,9.3824516
2009-04-01,A,AD,ADD,Bus,69.7468478
2009-05-01,A,AD,ADD,Bus,29.4114962
2009-06-01,A,AD,ADD,Bus,77.0386929
2009-07-01,A,AD,ADD,Bus,22.383888
2009-08-01,A,AD,ADD,Bus,20.4822815
2009-09-01,A,AD,ADD,Bus,48.0139808
2009-10-01,A,AD,ADD,Bus,68.9667506
2009-11-01,A,AD,ADD,Bus,62.95138670000001
2009-12-01,A,AD,ADD,Bus,14.2257664
2010-01-01,A,AD,ADD,Bus,14.200477900000001
2010-02-01,A,AD,ADD,Bus,5.9397528
2010-03-01,A,AD,ADD,Bus,3.0494896000000002
2010-04-01,A,AD,ADD,Bus,40.8130555
2010-05-01,A,AD,ADD,Bus,26.7516201
2010-06-01,A,AD,ADD,Bus,25.323213
2010-07-01,A,AD,ADD,Bus,16.574943599999997
2010-08-01,A,AD,ADD,Bus,34.262158
2010-09-01,A,AD,ADD,Bus,33.293651399999995
2010-10-01,A,AD,ADD,Bus,13.599658900000001
2010-11-01,A,AD,ADD,Bus,42.2471828
2010-12-01,A,AD,ADD,Bus,42.529314899999996
2011-01-01,A,AD,ADD,Bus,8.0531013
2011-02-01,A,AD,ADD,Bus,28.1291265
2011-03-01,A,AD,ADD,Bus,37.7762596
2011-04-01,A,AD,ADD,Bus,5.6632397
2011-05-01,A,AD,ADD,Bus,51.3878298
2011-06-01,A,AD,ADD,Bus,17.3604811
2011-07-01,A,AD,ADD,Bus,57.976265100000006
2011-08-01,A,AD,ADD,Bus,16.8114647
2011-09-01,A,AD,ADD,Bus,29.7582472
2011-10-01,A,AD,ADD,Bus,56.2414536
2011-11-01,A,AD,ADD,Bus,15.002249800000001
2011-12-01,A,AD,ADD,Bus,23.334608199999998
2012-01-01,A,AD,ADD,Bus,4.8225519
2012-02-01,A,AD,ADD,Bus,18.0483485
2012-03-01,A,AD,ADD,Bus,12.5288164
2012-04-01,A,AD,ADD,Bus,0.0
2012-05-01,A,AD,ADD,Bus,46.298216700000005
2012-06-01,A,AD,ADD,Bus,33.344840399999995
2012-07-01,A,AD,ADD,Bus,35.444745399999995
2012-08-01,A,AD,ADD,Bus,5.4511394
2012-09-01,A,AD,ADD,Bus,12.3144109
2012-10-01,A,AD,ADD,Bus,26.912897700000002
2012-11-01,A,AD,ADD,Bus,13.136859900000001
2012-12-01,A,AD,ADD,Bus,33.667689200000005
2013-01-01,A,AD,ADD,Bus,0.0
2013-02-01,A,AD,ADD,Bus,11.9904032
2013-03-01,A,AD,ADD,Bus,59.4127346
2013-04-01,A,AD,ADD,Bus,57.5481218
2013-05-01,A,AD,ADD,Bus,31.1589798
2013-06-01,A,AD,ADD,Bus,20.6073357
2013-07-01,A,AD,ADD,Bus,42.3132875
2013-08-01,A,AD,ADD,Bus,34.6827972
2013-09-01,A,AD,ADD,Bus,55.0398338
2013-10-01,A,AD,ADD,Bus,25.6027252
2013-11-01,A,AD,ADD,Bus,13.622278099999999
2013-12-01,A,AD,ADD,Bus,36.122148100000004
2014-01-01,A,AD,ADD,Bus,79.5172594
2014-02-01,A,AD,ADD,Bus,18.351531899999998
2014-03-01,A,AD,ADD,Bus,131.8710193
2014-04-01,A,AD,ADD,Bus,263.1065452
2014-05-01,A,AD,ADD,Bus,29.651924400000002
2014-06-01,A,AD,ADD,Bus,40.2418697
2014-07-01,A,AD,ADD,Bus,19.4517645
2014-08-01,A,AD,ADD,Bus,66.490861
2014-09-01,A,AD,ADD,Bus,32.037417
2014-10-01,A,AD,ADD,Bus,50.8355514
2014-11-01,A,AD,ADD,Bus,37.660343700000006
2014-12-01,A,AD,ADD,Bus,30.8308918
2015-01-01,A,AD,ADD,Bus,17.5308057
2015-02-01,A,AD,ADD,Bus,43.3782518
2015-03-01,A,AD,ADD,Bus,23.972287899999998
2015-04-01,A,AD,ADD,Bus,29.6234163
2015-05-01,A,AD,ADD,Bus,12.0219623
2015-06-01,A,AD,ADD,Bus,16.3661163
2015-07-01,A,AD,ADD,Bus,72.39558149999999
2015-08-01,A,AD,ADD,Bus,76.55952059999998
2015-09-01,A,AD,ADD,Bus,41.9112778
2015-10-01,A,AD,ADD,Bus,38.572441
2015-11-01,A,AD,ADD,Bus,64.9839205
2015-12-01,A,AD,ADD,Bus,15.7024104
2016-01-01,A,AD,ADD,Bus,51.7764317
2016-02-01,A,AD,ADD,Bus,50.8338617
2016-03-01,A,AD,ADD,Bus,52.594716399999996
2016-04-01,A,AD,ADD,Bus,0.0
2016-05-01,A,AD,ADD,Bus,42.290913200000006
2016-06-01,A,AD,ADD,Bus,44.590663299999996
2016-07-01,A,AD,ADD,Bus,63.837906499999995
2016-08-01,A,AD,ADD,Bus,83.340721
2016-09-01,A,AD,ADD,Bus,76.0163284
2016-10-01,A,AD,ADD,Bus,235.9592253
2016-11-01,A,AD,ADD,Bus,143.04240019999997
2016-12-01,A,AD,ADD,Bus,38.2986416
1998-01-01,A,AD,ADD,Oth,3.833051
1998-02-01,A,AD,ADD,Oth,4.7268572
1998-03-01,A,AD,ADD,Oth,8.3878854
1998-04-01,A,AD,ADD,Oth,10.7345071
1998-05-01,A,AD,ADD,Oth,10.943616800000001
1998-06-01,A,AD,ADD,Oth,3.6821184999999996
1998-07-01,A,AD,ADD,Oth,0.0
1998-08-01,A,AD,ADD,Oth,1.4116360000000001
1998-09-01,A,AD,ADD,Oth,0.0
1998-10-01,A,AD,ADD,Oth,0.0
1998-11-01,A,AD,ADD,Oth,0.0
1998-12-01,A,AD,ADD,Oth,0.0
1999-01-01,A,AD,ADD,Oth,0.0
1999-02-01,A,AD,ADD,Oth,3.4520367999999997
1999-03-01,A,AD,ADD,Oth,2.9395287
1999-04-01,A,AD,ADD,Oth,4.102911799999999
1999-05-01,A,AD,ADD,Oth,3.1394849999999996
1999-06-01,A,AD,ADD,Oth,0.0
1999-07-01,A,AD,ADD,Oth,2.4027258999999996
1999-08-01,A,AD,ADD,Oth,4.45525
1999-09-01,A,AD,ADD,Oth,6.717286200000001
1999-10-01,A,AD,ADD,Oth,1.0300835
1999-11-01,A,AD,ADD,Oth,1.7174348000000002
1999-12-01,A,AD,ADD,Oth,6.4119386
2000-01-01,A,AD,ADD,Oth,2.6523772
2000-02-01,A,AD,ADD,Oth,0.0
2000-03-01,A,AD,ADD,Oth,26.179978600000002
2000-04-01,A,AD,ADD,Oth,0.0
2000-05-01,A,AD,ADD,Oth,49.698474299999994
2000-06-01,A,AD,ADD,Oth,35.582033700000004
2000-07-01,A,AD,ADD,Oth,43.900476
2000-08-01,A,AD,ADD,Oth,0.0
2000-09-01,A,AD,ADD,Oth,1.0120937
2000-10-01,A,AD,ADD,Oth,27.2122032
2000-11-01,A,AD,ADD,Oth,13.895276800000001
2000-12-01,A,AD,ADD,Oth,8.9763316
2001-01-01,A,AD,ADD,Oth,1.5813511
2001-02-01,A,AD,ADD,Oth,0.0
2001-03-01,A,AD,ADD,Oth,0.0
2001-04-01,A,AD,ADD,Oth,10.778459800000002
2001-05-01,A,AD,ADD,Oth,72.6158815
2001-06-01,A,AD,ADD,Oth,3.1169854
2001-07-01,A,AD,ADD,Oth,10.5376615
2001-08-01,A,AD,ADD,Oth,7.3945466
2001-09-01,A,AD,ADD,Oth,26.0984997
2001-10-01,A,AD,ADD,Oth,0.0
2001-11-01,A,AD,ADD,Oth,4.8810734
2001-12-01,A,AD,ADD,Oth,0.0
2002-01-01,A,AD,ADD,Oth,0.0
2002-02-01,A,AD,ADD,Oth,0.0
2002-03-01,A,AD,ADD,Oth,1.767637
2002-04-01,A,AD,ADD,Oth,2.7501486
2002-05-01,A,AD,ADD,Oth,0.0
2002-06-01,A,AD,ADD,Oth,5.820357700000001
2002-07-01,A,AD,ADD,Oth,19.886952800000003
2002-08-01,A,AD,ADD,Oth,2.7116305
2002-09-01,A,AD,ADD,Oth,50.2555732
2002-10-01,A,AD,ADD,Oth,4.735197599999999
2002-11-01,A,AD,ADD,Oth,6.876372999999999
2002-12-01,A,AD,ADD,Oth,0.0
2003-01-01,A,AD,ADD,Oth,0.0
2003-02-01,A,AD,ADD,Oth,8.278446
2003-03-01,A,AD,ADD,Oth,0.0
2003-04-01,A,AD,ADD,Oth,4.0180883000000005
2003-05-01,A,AD,ADD,Oth,0.0
2003-06-01,A,AD,ADD,Oth,0.0
2003-07-01,A,AD,ADD,Oth,0.0
2003-08-01,A,AD,ADD,Oth,11.3831715
2003-09-01,A,AD,ADD,Oth,11.790728999999999
2003-10-01,A,AD,ADD,Oth,22.7928435
2003-11-01,A,AD,ADD,Oth,5.3270643
2003-12-01,A,AD,ADD,Oth,4.749482599999999
2004-01-01,A,AD,ADD,Oth,0.0
2004-02-01,A,AD,ADD,Oth,8.9828693
2004-03-01,A,AD,ADD,Oth,0.0
2004-04-01,A,AD,ADD,Oth,16.7888255
2004-05-01,A,AD,ADD,Oth,0.0
2004-06-01,A,AD,ADD,Oth,3.6322959000000004
2004-07-01,A,AD,ADD,Oth,8.7484388
2004-08-01,A,AD,ADD,Oth,0.0
2004-09-01,A,AD,ADD,Oth,12.8846592
2004-10-01,A,AD,ADD,Oth,0.0
2004-11-01,A,AD,ADD,Oth,0.0
2004-12-01,A,AD,ADD,Oth,0.0
2005-01-01,A,AD,ADD,Oth,1.6419115000000002
2005-02-01,A,AD,ADD,Oth,2.6023084
2005-03-01,A,AD,ADD,Oth,10.969743199999998
2005-04-01,A,AD,ADD,Oth,8.2950643
2005-05-01,A,AD,ADD,Oth,10.9005876
2005-06-01,A,AD,ADD,Oth,0.0
2005-07-01,A,AD,ADD,Oth,3.4039539
2005-08-01,A,AD,ADD,Oth,7.555521000000001
2005-09-01,A,AD,ADD,Oth,14.385284
2005-10-01,A,AD,ADD,Oth,1.5482732
2005-11-01,A,AD,ADD,Oth,14.709721900000002
2005-12-01,A,AD,ADD,Oth,20.098891899999998
2006-01-01,A,AD,ADD,Oth,2.829344
2006-02-01,A,AD,ADD,Oth,1.8491380000000002
2006-03-01,A,AD,ADD,Oth,8.701466
2006-04-01,A,AD,ADD,Oth,22.308370999999998
2006-05-01,A,AD,ADD,Oth,10.002675
2006-06-01,A,AD,ADD,Oth,1.642452
2006-07-01,A,AD,ADD,Oth,40.09216
2006-08-01,A,AD,ADD,Oth,0.0
2006-09-01,A,AD,ADD,Oth,27.281758
2006-10-01,A,AD,ADD,Oth,50.011983
2006-11-01,A,AD,ADD,Oth,9.427266
2006-12-01,A,AD,ADD,Oth,4.196142
2007-01-01,A,AD,ADD,Oth,2.6628833999999997
2007-02-01,A,AD,ADD,Oth,0.0
2007-03-01,A,AD,ADD,Oth,10.5798581
2007-04-01,A,AD,ADD,Oth,297.55487860000005
2007-05-01,A,AD,ADD,Oth,0.0
2007-06-01,A,AD,ADD,Oth,3.3390301
2007-07-01,A,AD,ADD,Oth,4.6070765
2007-08-01,A,AD,ADD,Oth,5.0080374
2007-09-01,A,AD,ADD,Oth,12.5919354
2007-10-01,A,AD,ADD,Oth,6.402666099999999
2007-11-01,A,AD,ADD,Oth,0.0
2007-12-01,A,AD,ADD,Oth,6.5671953
2008-01-01,A,AD,ADD,Oth,0.0
2008-02-01,A,AD,ADD,Oth,6.695193400000001
2008-03-01,A,AD,ADD,Oth,10.4154073
2008-04-01,A,AD,ADD,Oth,22.6612821
2008-05-01,A,AD,ADD,Oth,0.0
2008-06-01,A,AD,ADD,Oth,15.311055300000001
2008-07-01,A,AD,ADD,Oth,0.0
2008-08-01,A,AD,ADD,Oth,5.067132900000001
2008-09-01,A,AD,ADD,Oth,10.1931481
2008-10-01,A,AD,ADD,Oth,0.0
2008-11-01,A,AD,ADD,Oth,0.0
2008-12-01,A,AD,ADD,Oth,7.7848417
2009-01-01,A,AD,ADD,Oth,6.0104334999999995
2009-02-01,A,AD,ADD,Oth,5.7907232
2009-03-01,A,AD,ADD,Oth,4.3603976
2009-04-01,A,AD,ADD,Oth,27.3187523
2009-05-01,A,AD,ADD,Oth,4.2905074999999995
2009-06-01,A,AD,ADD,Oth,3.7510373
2009-07-01,A,AD,ADD,Oth,4.304556099999999
2009-08-01,A,AD,ADD,Oth,9.2518672
2009-09-01,A,AD,ADD,Oth,18.4634805
2009-10-01,A,AD,ADD,Oth,1.7004536
2009-11-01,A,AD,ADD,Oth,0.0
2009-12-01,A,AD,ADD,Oth,3.2446207
2010-01-01,A,AD,ADD,Oth,0.0
2010-02-01,A,AD,ADD,Oth,1.5322797
2010-03-01,A,AD,ADD,Oth,13.6735486
2010-04-01,A,AD,ADD,Oth,10.109656900000001
2010-05-01,A,AD,ADD,Oth,0.0
2010-06-01,A,AD,ADD,Oth,1.7760200000000002
2010-07-01,A,AD,ADD,Oth,28.927103000000002
2010-08-01,A,AD,ADD,Oth,7.999881299999999
2010-09-01,A,AD,ADD,Oth,38.166721100000004
2010-10-01,A,AD,ADD,Oth,7.1103606
2010-11-01,A,AD,ADD,Oth,8.282400200000001
2010-12-01,A,AD,ADD,Oth,7.0464401
2011-01-01,A,AD,ADD,Oth,2.2460796000000003
2011-02-01,A,AD,ADD,Oth,17.7883328
2011-03-01,A,AD,ADD,Oth,1.5945025
2011-04-01,A,AD,ADD,Oth,20.6884431
2011-05-01,A,AD,ADD,Oth,66.11449540000001
2011-06-01,A,AD,ADD,Oth,23.235643
2011-07-01,A,AD,ADD,Oth,8.7299271
2011-08-01,A,AD,ADD,Oth,2.9196551
2011-09-01,A,AD,ADD,Oth,16.4796984
2011-10-01,A,AD,ADD,Oth,3.008902
2011-11-01,A,AD,ADD,Oth,1.7724683999999997
2011-12-01,A,AD,ADD,Oth,0.0
2012-01-01,A,AD,ADD,Oth,9.7870437
2012-02-01,A,AD,ADD,Oth,46.6091842
2012-03-01,A,AD,ADD,Oth,6.3393352
2012-04-01,A,AD,ADD,Oth,27.085530199999997
2012-05-01,A,AD,ADD,Oth,1.4626856000000001
2012-06-01,A,AD,ADD,Oth,3.8970926
2012-07-01,A,AD,ADD,Oth,21.5977138
2012-08-01,A,AD,ADD,Oth,15.4085426
2012-09-01,A,AD,ADD,Oth,27.243455100000002
2012-10-01,A,AD,ADD,Oth,2.305234
2012-11-01,A,AD,ADD,Oth,3.0041757999999996
2012-12-01,A,AD,ADD,Oth,71.0904863
2013-01-01,A,AD,ADD,Oth,2.8484075
2013-02-01,A,AD,ADD,Oth,2.0152697
2013-03-01,A,AD,ADD,Oth,2.7306162
2013-04-01,A,AD,ADD,Oth,89.6216984
2013-05-01,A,AD,ADD,Oth,6.9975414
2013-06-01,A,AD,ADD,Oth,17.935503699999998
2013-07-01,A,AD,ADD,Oth,15.7999485
2013-08-01,A,AD,ADD,Oth,4.3601988
2013-09-01,A,AD,ADD,Oth,21.4165695
2013-10-01,A,AD,ADD,Oth,6.2665161
2013-11-01,A,AD,ADD,Oth,3.2753431
2013-12-01,A,AD,ADD,Oth,0.0
2014-01-01,A,AD,ADD,Oth,17.0414185
2014-02-01,A,AD,ADD,Oth,10.464376300000001
2014-03-01,A,AD,ADD,Oth,0.0
2014-04-01,A,AD,ADD,Oth,10.9239118
2014-05-01,A,AD,ADD,Oth,24.6578863
2014-06-01,A,AD,ADD,Oth,30.7900391
2014-07-01,A,AD,ADD,Oth,4.214379
2014-08-01,A,AD,ADD,Oth,7.4758939
2014-09-01,A,AD,ADD,Oth,50.728662899999996
2014-10-01,A,AD,ADD,Oth,12.1753383
2014-11-01,A,AD,ADD,Oth,11.7661373
2014-12-01,A,AD,ADD,Oth,18.502111399999997
2015-01-01,A,AD,ADD,Oth,31.706521999999996
2015-02-01,A,AD,ADD,Oth,15.006650500000001
2015-03-01,A,AD,ADD,Oth,5.7030551
2015-04-01,A,AD,ADD,Oth,0.0
2015-05-01,A,AD,ADD,Oth,2.4193716
2015-06-01,A,AD,ADD,Oth,19.9792977
2015-07-01,A,AD,ADD,Oth,0.0
2015-08-01,A,AD,ADD,Oth,29.0724568
2015-09-01,A,AD,ADD,Oth,34.6240575
2015-10-01,A,AD,ADD,Oth,1.0172036
2015-11-01,A,AD,ADD,Oth,0.0
2015-12-01,A,AD,ADD,Oth,28.369705800000002
2016-01-01,A,AD,ADD,Oth,11.9024226
2016-02-01,A,AD,ADD,Oth,0.0
2016-03-01,A,AD,ADD,Oth,6.6994114
2016-04-01,A,AD,ADD,Oth,88.1679813
2016-05-01,A,AD,ADD,Oth,10.4217239
2016-06-01,A,AD,ADD,Oth,21.5774356
2016-07-01,A,AD,ADD,Oth,12.061288000000001
2016-08-01,A,AD,ADD,Oth,45.6916558
2016-09-01,A,AD,ADD,Oth,92.2401288
2016-10-01,A,AD,ADD,Oth,19.2561101
2016-11-01,A,AD,ADD,Oth,4.636596599999999
2016-12-01,A,AD,ADD,Oth,11.7643765
1998-01-01,A,AE,AEA,Hol,222.6039692
1998-02-01,A,AE,AEA,Hol,79.73913909999999
1998-03-01,A,AE,AEA,Hol,94.59219770000001
1998-04-01,A,AE,AEA,Hol,252.5462991
1998-05-01,A,AE,AEA,Hol,118.0011031
1998-06-01,A,AE,AEA,Hol,42.1281356
1998-07-01,A,AE,AEA,Hol,133.7252423
1998-08-01,A,AE,AEA,Hol,92.665547
1998-09-01,A,AE,AEA,Hol,127.8390502
1998-10-01,A,AE,AEA,Hol,237.96127819999995
1998-11-01,A,AE,AEA,Hol,309.52940010000003
1998-12-01,A,AE,AEA,Hol,76.88471240000001
1999-01-01,A,AE,AEA,Hol,226.990526
1999-02-01,A,AE,AEA,Hol,94.2955891
1999-03-01,A,AE,AEA,Hol,123.46021329999999
1999-04-01,A,AE,AEA,Hol,132.0899064
1999-05-01,A,AE,AEA,Hol,85.809214
1999-06-01,A,AE,AEA,Hol,195.90206659999998
1999-07-01,A,AE,AEA,Hol,177.21089840000002
1999-08-01,A,AE,AEA,Hol,151.4389429
1999-09-01,A,AE,AEA,Hol,249.9929914
1999-10-01,A,AE,AEA,Hol,216.4158012
1999-11-01,A,AE,AEA,Hol,230.76652969999998
1999-12-01,A,AE,AEA,Hol,135.43709760000002
2000-01-01,A,AE,AEA,Hol,232.29982850000002
2000-02-01,A,AE,AEA,Hol,65.66864129999999
2000-03-01,A,AE,AEA,Hol,71.2193377
2000-04-01,A,AE,AEA,Hol,222.7379449
2000-05-01,A,AE,AEA,Hol,112.752101
2000-06-01,A,AE,AEA,Hol,102.1608447
2000-07-01,A,AE,AEA,Hol,122.54476820000001
2000-08-01,A,AE,AEA,Hol,131.6258749
2000-09-01,A,AE,AEA,Hol,198.694156
2000-10-01,A,AE,AEA,Hol,164.5277534
2000-11-01,A,AE,AEA,Hol,117.0508892
2000-12-01,A,AE,AEA,Hol,91.375778
2001-01-01,A,AE,AEA,Hol,333.2291985
2001-02-01,A,AE,AEA,Hol,112.0573663
2001-03-01,A,AE,AEA,Hol,53.509253799999996
2001-04-01,A,AE,AEA,Hol,110.56808020000001
2001-05-01,A,AE,AEA,Hol,161.5492996
2001-06-01,A,AE,AEA,Hol,131.8845561
2001-07-01,A,AE,AEA,Hol,185.8911761
2001-08-01,A,AE,AEA,Hol,149.3245126
2001-09-01,A,AE,AEA,Hol,266.1427613
2001-10-01,A,AE,AEA,Hol,395.08446460000005
2001-11-01,A,AE,AEA,Hol,120.77475759999999
2001-12-01,A,AE,AEA,Hol,66.4944216
2002-01-01,A,AE,AEA,Hol,194.9639762
2002-02-01,A,AE,AEA,Hol,56.2908573
2002-03-01,A,AE,AEA,Hol,132.3389566
2002-04-01,A,AE,AEA,Hol,151.76796230000002
2002-05-01,A,AE,AEA,Hol,168.6062326
2002-06-01,A,AE,AEA,Hol,246.20860589999998
2002-07-01,A,AE,AEA,Hol,108.432143
2002-08-01,A,AE,AEA,Hol,102.750238
2002-09-01,A,AE,AEA,Hol,114.8937821
2002-10-01,A,AE,AEA,Hol,372.0571618
2002-11-01,A,AE,AEA,Hol,81.4588887
2002-12-01,A,AE,AEA,Hol,79.77579720000001
2003-01-01,A,AE,AEA,Hol,202.06207890000002
2003-02-01,A,AE,AEA,Hol,48.124117
2003-03-01,A,AE,AEA,Hol,167.83482519999998
2003-04-01,A,AE,AEA,Hol,134.65202549999998
2003-05-01,A,AE,AEA,Hol,152.92868869999998
2003-06-01,A,AE,AEA,Hol,150.73573869999998
2003-07-01,A,AE,AEA,Hol,156.5150504
2003-08-01,A,AE,AEA,Hol,172.51546509999997
2003-09-01,A,AE,AEA,Hol,174.9793387
2003-10-01,A,AE,AEA,Hol,439.3049703
2003-11-01,A,AE,AEA,Hol,128.2831367
2003-12-01,A,AE,AEA,Hol,38.762665000000005
2004-01-01,A,AE,AEA,Hol,180.125452
2004-02-01,A,AE,AEA,Hol,59.79212729999999
2004-03-01,A,AE,AEA,Hol,108.63422340000001
2004-04-01,A,AE,AEA,Hol,297.5699513
2004-05-01,A,AE,AEA,Hol,130.7662027
2004-06-01,A,AE,AEA,Hol,79.50483559999999
2004-07-01,A,AE,AEA,Hol,60.1597341
2004-08-01,A,AE,AEA,Hol,146.76631319999998
2004-09-01,A,AE,AEA,Hol,213.8076017
2004-10-01,A,AE,AEA,Hol,311.1028692
2004-11-01,A,AE,AEA,Hol,47.5425864
2004-12-01,A,AE,AEA,Hol,128.6200115
2005-01-01,A,AE,AEA,Hol,341.2006735
2005-02-01,A,AE,AEA,Hol,68.1108934
2005-03-01,A,AE,AEA,Hol,176.9557283
2005-04-01,A,AE,AEA,Hol,162.11022509999998
2005-05-01,A,AE,AEA,Hol,176.3317207
2005-06-01,A,AE,AEA,Hol,111.33909320000001
2005-07-01,A,AE,AEA,Hol,91.5508549
2005-08-01,A,AE,AEA,Hol,199.39644040000002
2005-09-01,A,AE,AEA,Hol,143.37282290000002
2005-10-01,A,AE,AEA,Hol,203.3154331
2005-11-01,A,AE,AEA,Hol,158.2013789
2005-12-01,A,AE,AEA,Hol,48.0779393
2006-01-01,A,AE,AEA,Hol,215.32772799999998
2006-02-01,A,AE,AEA,Hol,86.793965
2006-03-01,A,AE,AEA,Hol,104.065905
2006-04-01,A,AE,AEA,Hol,188.981465
2006-05-01,A,AE,AEA,Hol,116.63171000000001
