Date,State,Gender,Legal,Count
2012-06-01,QLD,Female,Sentenced,360
2012-09-01,QLD,Female,Sentenced,371
2012-12-01,QLD,Female,Sentenced,370
2013-03-01,QLD,Female,Sentenced,387
2013-06-01,QLD,Female,Sentenced,414
2013-09-01,QLD,Female,Sentenced,438
2013-12-01,QLD,Female,Sentenced,466
2014-03-01,QLD,Female,Sentenced,485
2014-06-01,QLD,Female,Sentenced,488
2014-09-01,QLD,Female,Sentenced,498
2014-12-01,QLD,Female,Sentenced,522
2015-03-01,QLD,Female,Sentenced,499
2015-06-01,QLD,Female,Sentenced,502
2015-09-01,QLD,Female,Sentenced,500
2015-12-01,QLD,Female,Sentenced,465
2016-03-01,QLD,Female,Sentenced,450
2016-06-01,QLD,Female,Sentenced,452
2016-09-01,QLD,Female,Sentenced,468
2016-12-01,QLD,Female,Sentenced,511
2005-03-01,QLD,Male,Remanded,1000
2005-06-01,QLD,Male,Remanded,1019
2005-09-01,QLD,Male,Remanded,989
2005-12-01,QLD,Male,Remanded,985
2006-03-01,QLD,Male,Remanded,1038
2006-06-01,QLD,Male,Remanded,1084
2006-09-01,QLD,Male,Remanded,1111
2006-12-01,QLD,Male,Remanded,1127
2007-03-01,QLD,Male,Remanded,1134
2007-06-01,QLD,Male,Remanded,1185
2007-09-01,QLD,Male,Remanded,1167
2007-12-01,QLD,Male,Remanded,1100
2008-03-01,QLD,Male,Remanded,1159
2008-06-01,QLD,Male,Remanded,1152
2008-09-01,QLD,Male,Remanded,1131
2008-12-01,QLD,Male,Remanded,1061
2009-03-01,QLD,Male,Remanded,1078
2009-06-01,QLD,Male,Remanded,1081
2009-09-01,QLD,Male,Remanded,1051
2009-12-01,QLD,Male,Remanded,1054
2010-03-01,QLD,Male,Remanded,1108
2010-06-01,QLD,Male,Remanded,1117
2010-09-01,QLD,Male,Remanded,1068
2010-12-01,QLD,Male,Remanded,1081
2011-03-01,QLD,Male,Remanded,1093
2011-06-01,QLD,Male,Remanded,1114
2011-09-01,QLD,Male,Remanded,1110
2011-12-01,QLD,Male,Remanded,1096
2012-03-01,QLD,Male,Remanded,1130
2012-06-01,QLD,Male,Remanded,1132
2012-09-01,QLD,Male,Remanded,1113
2012-12-01,QLD,Male,Remanded,1092
2013-03-01,QLD,Male,Remanded,1206
2013-06-01,QLD,Male,Remanded,1232
2013-09-01,QLD,Male,Remanded,1259
2013-12-01,QLD,Male,Remanded,1286
2014-03-01,QLD,Male,Remanded,1425
2014-06-01,QLD,Male,Remanded,1586
2014-09-01,QLD,Male,Remanded,1498
2014-12-01,QLD,Male,Remanded,1488
2015-03-01,QLD,Male,Remanded,1566
2015-06-01,QLD,Male,Remanded,1610
2015-09-01,QLD,Male,Remanded,1621
2015-12-01,QLD,Male,Remanded,1758
2016-03-01,QLD,Male,Remanded,1943
2016-06-01,QLD,Male,Remanded,1987
2016-09-01,QLD,Male,Remanded,2082
2016-12-01,QLD,Male,Remanded,2079
2005-03-01,QLD,Male,Sentenced,3940
2005-06-01,QLD,Male,Sentenced,3968
2005-09-01,QLD,Male,Sentenced,4015
2005-12-01,QLD,Male,Sentenced,3965
2006-03-01,QLD,Male,Sentenced,4020
2006-06-01,QLD,Male,Sentenced,4063
2006-09-01,QLD,Male,Sentenced,4067
2006-12-01,QLD,Male,Sentenced,4098
2007-03-01,QLD,Male,Sentenced,4063
2007-06-01,QLD,Male,Sentenced,4059
2007-09-01,QLD,Male,Sentenced,3943
2007-12-01,QLD,Male,Sentenced,3935
2008-03-01,QLD,Male,Sentenced,3853
2008-06-01,QLD,Male,Sentenced,3988
2008-09-01,QLD,Male,Sentenced,3998
2008-12-01,QLD,Male,Sentenced,4086
2009-03-01,QLD,Male,Sentenced,4044
2009-06-01,QLD,Male,Sentenced,4215
2009-09-01,QLD,Male,Sentenced,4147
2009-12-01,QLD,Male,Sentenced,4058
2010-03-01,QLD,Male,Sentenced,4064
2010-06-01,QLD,Male,Sentenced,4170
2010-09-01,QLD,Male,Sentenced,4099
2010-12-01,QLD,Male,Sentenced,4065
2011-03-01,QLD,Male,Sentenced,3934
2011-06-01,QLD,Male,Sentenced,4033
2011-09-01,QLD,Male,Sentenced,4073
2011-12-01,QLD,Male,Sentenced,4140
2012-03-01,QLD,Male,Sentenced,4060
2012-06-01,QLD,Male,Sentenced,4052
2012-09-01,QLD,Male,Sentenced,4045
2012-12-01,QLD,Male,Sentenced,4178
2013-03-01,QLD,Male,Sentenced,4178
2013-06-01,QLD,Male,Sentenced,4247
2013-09-01,QLD,Male,Sentenced,4360
2013-12-01,QLD,Male,Sentenced,4597
2014-03-01,QLD,Male,Sentenced,4753
2014-06-01,QLD,Male,Sentenced,4797
2014-09-01,QLD,Male,Sentenced,4899
2014-12-01,QLD,Male,Sentenced,5010
2015-03-01,QLD,Male,Sentenced,4935
2015-06-01,QLD,Male,Sentenced,5022
2015-09-01,QLD,Male,Sentenced,4958
2015-12-01,QLD,Male,Sentenced,4975
2016-03-01,QLD,Male,Sentenced,5063
2016-06-01,QLD,Male,Sentenced,5083
2016-09-01,QLD,Male,Sentenced,5000
2016-12-01,QLD,Male,Sentenced,5208
2005-03-01,SA,Female,Remanded,38
2005-06-01,SA,Female,Remanded,39
2005-09-01,SA,Female,Remanded,48
2005-12-01,SA,Female,Remanded,44
2006-03-01,SA,Female,Remanded,41
2006-06-01,SA,Female,Remanded,37
2006-09-01,SA,Female,Remanded,36
2006-12-01,SA,Female,Remanded,41
2007-03-01,SA,Female,Remanded,48
2007-06-01,SA,Female,Remanded,52
2007-09-01,SA,Female,Remanded,52
2007-12-01,SA,Female,Remanded,54
2008-03-01,SA,Female,Remanded,61
2008-06-01,SA,Female,Remanded,59
2008-09-01,SA,Female,Remanded,64
2008-12-01,SA,Female,Remanded,57
2009-03-01,SA,Female,Remanded,59
2009-06-01,SA,Female,Remanded,57
2009-09-01,SA,Female,Remanded,51
2009-12-01,SA,Female,Remanded,50
2010-03-01,SA,Female,Remanded,52
2010-06-01,SA,Female,Remanded,54
2010-09-01,SA,Female,Remanded,51
2010-12-01,SA,Female,Remanded,50
2011-03-01,SA,Female,Remanded,47
2011-06-01,SA,Female,Remanded,37
2011-09-01,SA,Female,Remanded,42
2011-12-01,SA,Female,Remanded,51
2012-03-01,SA,Female,Remanded,56
2012-06-01,SA,Female,Remanded,59
2012-09-01,SA,Female,Remanded,53
2012-12-01,SA,Female,Remanded,51
2013-03-01,SA,Female,Remanded,55
2013-06-01,SA,Female,Remanded,66
2013-09-01,SA,Female,Remanded,61
2013-12-01,SA,Female,Remanded,55
2014-03-01,SA,Female,Remanded,70
2014-06-01,SA,Female,Remanded,67
2014-09-01,SA,Female,Remanded,74
2014-12-01,SA,Female,Remanded,75
2015-03-01,SA,Female,Remanded,65
2015-06-01,SA,Female,Remanded,64
2015-09-01,SA,Female,Remanded,74
2015-12-01,SA,Female,Remanded,78
2016-03-01,SA,Female,Remanded,78
2016-06-01,SA,Female,Remanded,101
2016-09-01,SA,Female,Remanded,100
2016-12-01,SA,Female,Remanded,108
2005-03-01,SA,Female,Sentenced,54
2005-06-01,SA,Female,Sentenced,54
2005-09-01,SA,Female,Sentenced,52
2005-12-01,SA,Female,Sentenced,58
2006-03-01,SA,Female,Sentenced,60
2006-06-01,SA,Female,Sentenced,64
2006-09-01,SA,Female,Sentenced,65
2006-12-01,SA,Female,Sentenced,64
2007-03-01,SA,Female,Sentenced,62
2007-06-01,SA,Female,Sentenced,66
2007-09-01,SA,Female,Sentenced,68
2007-12-01,SA,Female,Sentenced,68
2008-03-01,SA,Female,Sentenced,67
2008-06-01,SA,Female,Sentenced,67
2008-09-01,SA,Female,Sentenced,63
2008-12-01,SA,Female,Sentenced,61
2009-03-01,SA,Female,Sentenced,71
2009-06-01,SA,Female,Sentenced,74
2009-09-01,SA,Female,Sentenced,76
2009-12-01,SA,Female,Sentenced,74
2010-03-01,SA,Female,Sentenced,74
2010-06-01,SA,Female,Sentenced,70
2010-09-01,SA,Female,Sentenced,79
2010-12-01,SA,Female,Sentenced,77
2011-03-01,SA,Female,Sentenced,78
2011-06-01,SA,Female,Sentenced,84
2011-09-01,SA,Female,Sentenced,85
2011-12-01,SA,Female,Sentenced,81
2012-03-01,SA,Female,Sentenced,72
2012-06-01,SA,Female,Sentenced,79
2012-09-01,SA,Female,Sentenced,81
2012-12-01,SA,Female,Sentenced,84
2013-03-01,SA,Female,Sentenced,80
2013-06-01,SA,Female,Sentenced,79
2013-09-01,SA,Female,Sentenced,86
2013-12-01,SA,Female,Sentenced,94
2014-03-01,SA,Female,Sentenced,95
2014-06-01,SA,Female,Sentenced,96
2014-09-01,SA,Female,Sentenced,98
2014-12-01,SA,Female,Sentenced,101
2015-03-01,SA,Female,Sentenced,91
2015-06-01,SA,Female,Sentenced,88
2015-09-01,SA,Female,Sentenced,85
2015-12-01,SA,Female,Sentenced,93
2016-03-01,SA,Female,Sentenced,95
2016-06-01,SA,Female,Sentenced,90
2016-09-01,SA,Female,Sentenced,89
2016-12-01,SA,Female,Sentenced,97
2005-03-01,SA,Male,Remanded,486
2005-06-01,SA,Male,Remanded,451
2005-09-01,SA,Male,Remanded,476
2005-12-01,SA,Male,Remanded,504
2006-03-01,SA,Male,Remanded,481
2006-06-01,SA,Male,Remanded,525
2006-09-01,SA,Male,Remanded,514
2006-12-01,SA,Male,Remanded,512
2007-03-01,SA,Male,Remanded,551
2007-06-01,SA,Male,Remanded,583
2007-09-01,SA,Male,Remanded,579
2007-12-01,SA,Male,Remanded,557
2008-03-01,SA,Male,Remanded,587
2008-06-01,SA,Male,Remanded,587
2008-09-01,SA,Male,Remanded,602
2008-12-01,SA,Male,Remanded,583
2009-03-01,SA,Male,Remanded,595
2009-06-01,SA,Male,Remanded,621
2009-09-01,SA,Male,Remanded,640
2009-12-01,SA,Male,Remanded,610
2010-03-01,SA,Male,Remanded,607
2010-06-01,SA,Male,Remanded,662
2010-09-01,SA,Male,Remanded,626
2010-12-01,SA,Male,Remanded,612
2011-03-01,SA,Male,Remanded,626
2011-06-01,SA,Male,Remanded,610
2011-09-01,SA,Male,Remanded,568
2011-12-01,SA,Male,Remanded,570
2012-03-01,SA,Male,Remanded,621
2012-06-01,SA,Male,Remanded,626
2012-09-01,SA,Male,Remanded,594
2012-12-01,SA,Male,Remanded,638
2013-03-01,SA,Male,Remanded,666
2013-06-01,SA,Male,Remanded,698
2013-09-01,SA,Male,Remanded,726
2013-12-01,SA,Male,Remanded,747
2014-03-01,SA,Male,Remanded,751
2014-06-01,SA,Male,Remanded,819
2014-09-01,SA,Male,Remanded,823
2014-12-01,SA,Male,Remanded,828
2015-03-01,SA,Male,Remanded,822
2015-06-01,SA,Male,Remanded,849
2015-09-01,SA,Male,Remanded,921
2015-12-01,SA,Male,Remanded,987
2016-03-01,SA,Male,Remanded,1029
2016-06-01,SA,Male,Remanded,1126
2016-09-01,SA,Male,Remanded,1086
2016-12-01,SA,Male,Remanded,1100
2005-03-01,SA,Male,Sentenced,974
2005-06-01,SA,Male,Sentenced,967
2005-09-01,SA,Male,Sentenced,954
2005-12-01,SA,Male,Sentenced,950
2006-03-01,SA,Male,Sentenced,954
2006-06-01,SA,Male,Sentenced,950
2006-09-01,SA,Male,Sentenced,989
2006-12-01,SA,Male,Sentenced,1044
2007-03-01,SA,Male,Sentenced,1039
2007-06-01,SA,Male,Sentenced,1080
2007-09-01,SA,Male,Sentenced,1107
2007-12-01,SA,Male,Sentenced,1154
2008-03-01,SA,Male,Sentenced,1167
2008-06-01,SA,Male,Sentenced,1198
2008-09-01,SA,Male,Sentenced,1231
2008-12-01,SA,Male,Sentenced,1226
2009-03-01,SA,Male,Sentenced,1200
2009-06-01,SA,Male,Sentenced,1223
2009-09-01,SA,Male,Sentenced,1224
2009-12-01,SA,Male,Sentenced,1229
2010-03-01,SA,Male,Sentenced,1191
2010-06-01,SA,Male,Sentenced,1193
2010-09-01,SA,Male,Sentenced,1229
2010-12-01,SA,Male,Sentenced,1234
2011-03-01,SA,Male,Sentenced,1248
2011-06-01,SA,Male,Sentenced,1275
2011-09-01,SA,Male,Sentenced,1347
2011-12-01,SA,Male,Sentenced,1347
2012-03-01,SA,Male,Sentenced,1357
2012-06-01,SA,Male,Sentenced,1368
2012-09-01,SA,Male,Sentenced,1351
2012-12-01,SA,Male,Sentenced,1384
2013-03-01,SA,Male,Sentenced,1406
2013-06-01,SA,Male,Sentenced,1402
2013-09-01,SA,Male,Sentenced,1415
2013-12-01,SA,Male,Sentenced,1472
2014-03-01,SA,Male,Sentenced,1515
2014-06-01,SA,Male,Sentenced,1542
2014-09-01,SA,Male,Sentenced,1555
2014-12-01,SA,Male,Sentenced,1669
2015-03-01,SA,Male,Sentenced,1663
2015-06-01,SA,Male,Sentenced,1693
2015-09-01,SA,Male,Sentenced,1688
2015-12-01,SA,Male,Sentenced,1679
2016-03-01,SA,Male,Sentenced,1651
2016-06-01,SA,Male,Sentenced,1671
2016-09-01,SA,Male,Sentenced,1669
2016-12-01,SA,Male,Sentenced,1679
2005-03-01,TAS,Female,Remanded,10
2005-06-01,TAS,Female,Remanded,8
2005-09-01,TAS,Female,Remanded,10
2005-12-01,TAS,Female,Remanded,12
2006-03-01,TAS,Female,Remanded,11
2006-06-01,TAS,Female,Remanded,9
2006-09-01,TAS,Female,Remanded,14
2006-12-01,TAS,Female,Remanded,16
2007-03-01,TAS,Female,Remanded,10
2007-06-01,TAS,Female,Remanded,11
2007-09-01,TAS,Female,Remanded,8
2007-12-01,TAS,Female,Remanded,10
2008-03-01,TAS,Female,Remanded,10
2008-06-01,TAS,Female,Remanded,13
2008-09-01,TAS,Female,Remanded,9
2008-12-01,TAS,Female,Remanded,7
2009-03-01,TAS,Female,Remanded,11
2009-06-01,TAS,Female,Remanded,11
2009-09-01,TAS,Female,Remanded,10
2009-12-01,TAS,Female,Remanded,9
2010-03-01,TAS,Female,Remanded,8
2010-06-01,TAS,Female,Remanded,11
2010-09-01,TAS,Female,Remanded,8
2010-12-01,TAS,Female,Remanded,6
2011-03-01,TAS,Female,Remanded,6
2011-06-01,TAS,Female,Remanded,7
2011-09-01,TAS,Female,Remanded,9
2011-12-01,TAS,Female,Remanded,6
2012-03-01,TAS,Female,Remanded,12
2012-06-01,TAS,Female,Remanded,7
2012-09-01,TAS,Female,Remanded,8
2012-12-01,TAS,Female,Remanded,7
2013-03-01,TAS,Female,Remanded,6
2013-06-01,TAS,Female,Remanded,7
2013-09-01,TAS,Female,Remanded,5
2013-12-01,TAS,Female,Remanded,6
2014-03-01,TAS,Female,Remanded,4
2014-06-01,TAS,Female,Remanded,4
2014-09-01,TAS,Female,Remanded,4
2014-12-01,TAS,Female,Remanded,7
2015-03-01,TAS,Female,Remanded,8
2015-06-01,TAS,Female,Remanded,7
2015-09-01,TAS,Female,Remanded,12
2015-12-01,TAS,Female,Remanded,13
2016-03-01,TAS,Female,Remanded,14
2016-06-01,TAS,Female,Remanded,15
2016-09-01,TAS,Female,Remanded,13
2016-12-01,TAS,Female,Remanded,10
2005-03-01,TAS,Female,Sentenced,21
2005-06-01,TAS,Female,Sentenced,20
2005-09-01,TAS,Female,Sentenced,21
2005-12-01,TAS,Female,Sentenced,23
2006-03-01,TAS,Female,Sentenced,22
2006-06-01,TAS,Female,Sentenced,29
2006-09-01,TAS,Female,Sentenced,25
2006-12-01,TAS,Female,Sentenced,30
2007-03-01,TAS,Female,Sentenced,26
2007-06-01,TAS,Female,Sentenced,21
2007-09-01,TAS,Female,Sentenced,25
2007-12-01,TAS,Female,Sentenced,30
2008-03-01,TAS,Female,Sentenced,25
2008-06-01,TAS,Female,Sentenced,25
2008-09-01,TAS,Female,Sentenced,32
2008-12-01,TAS,Female,Sentenced,27
2009-03-01,TAS,Female,Sentenced,22
2009-06-01,TAS,Female,Sentenced,23
2009-09-01,TAS,Female,Sentenced,32
2009-12-01,TAS,Female,Sentenced,36
2010-03-01,TAS,Female,Sentenced,26
2010-06-01,TAS,Female,Sentenced,27
2010-09-01,TAS,Female,Sentenced,26
2010-12-01,TAS,Female,Sentenced,29
2011-03-01,TAS,Female,Sentenced,22
2011-06-01,TAS,Female,Sentenced,33
2011-09-01,TAS,Female,Sentenced,30
2011-12-01,TAS,Female,Sentenced,33
2012-03-01,TAS,Female,Sentenced,25
2012-06-01,TAS,Female,Sentenced,28
2012-09-01,TAS,Female,Sentenced,38
2012-12-01,TAS,Female,Sentenced,43
2013-03-01,TAS,Female,Sentenced,31
2013-06-01,TAS,Female,Sentenced,26
2013-09-01,TAS,Female,Sentenced,27
2013-12-01,TAS,Female,Sentenced,29
2014-03-01,TAS,Female,Sentenced,27
2014-06-01,TAS,Female,Sentenced,26
2014-09-01,TAS,Female,Sentenced,26
2014-12-01,TAS,Female,Sentenced,19
2015-03-01,TAS,Female,Sentenced,20
2015-06-01,TAS,Female,Sentenced,21
2015-09-01,TAS,Female,Sentenced,23
2015-12-01,TAS,Female,Sentenced,31
2016-03-01,TAS,Female,Sentenced,34
2016-06-01,TAS,Female,Sentenced,34
2016-09-01,TAS,Female,Sentenced,43
2016-12-01,TAS,Female,Sentenced,41
2005-03-01,TAS,Male,Remanded,106
2005-06-01,TAS,Male,Remanded,113
2005-09-01,TAS,Male,Remanded,115
2005-12-01,TAS,Male,Remanded,102
2006-03-01,TAS,Male,Remanded,89
2006-06-01,TAS,Male,Remanded,112
2006-09-01,TAS,Male,Remanded,124
2006-12-01,TAS,Male,Remanded,105
2007-03-01,TAS,Male,Remanded,101
2007-06-01,TAS,Male,Remanded,111
2007-09-01,TAS,Male,Remanded,106
2007-12-01,TAS,Male,Remanded,102
2008-03-01,TAS,Male,Remanded,103
2008-06-01,TAS,Male,Remanded,104
2008-09-01,TAS,Male,Remanded,103
2008-12-01,TAS,Male,Remanded,98
2009-03-01,TAS,Male,Remanded,97
2009-06-01,TAS,Male,Remanded,112
2009-09-01,TAS,Male,Remanded,103
2009-12-01,TAS,Male,Remanded,90
2010-03-01,TAS,Male,Remanded,84
2010-06-01,TAS,Male,Remanded,88
2010-09-01,TAS,Male,Remanded,101
2010-12-01,TAS,Male,Remanded,87
2011-03-01,TAS,Male,Remanded,78
2011-06-01,TAS,Male,Remanded,82
2011-09-01,TAS,Male,Remanded,98
2011-12-01,TAS,Male,Remanded,95
2012-03-01,TAS,Male,Remanded,104
2012-06-01,TAS,Male,Remanded,94
2012-09-01,TAS,Male,Remanded,77
2012-12-01,TAS,Male,Remanded,87
2013-03-01,TAS,Male,Remanded,72
2013-06-01,TAS,Male,Remanded,97
2013-09-01,TAS,Male,Remanded,92
2013-12-01,TAS,Male,Remanded,83
2014-03-01,TAS,Male,Remanded,88
2014-06-01,TAS,Male,Remanded,94
2014-09-01,TAS,Male,Remanded,89
2014-12-01,TAS,Male,Remanded,93
2015-03-01,TAS,Male,Remanded,103
2015-06-01,TAS,Male,Remanded,113
2015-09-01,TAS,Male,Remanded,129
2015-12-01,TAS,Male,Remanded,133
2016-03-01,TAS,Male,Remanded,138
2016-06-01,TAS,Male,Remanded,130
2016-09-01,TAS,Male,Remanded,142
2016-12-01,TAS,Male,Remanded,141
2005-03-01,TAS,Male,Sentenced,388
2005-06-01,TAS,Male,Sentenced,399
2005-09-01,TAS,Male,Sentenced,383
2005-12-01,TAS,Male,Sentenced,382
2006-03-01,TAS,Male,Sentenced,354
2006-06-01,TAS,Male,Sentenced,353
2006-09-01,TAS,Male,Sentenced,379
2006-12-01,TAS,Male,Sentenced,402
2007-03-01,TAS,Male,Sentenced,369
2007-06-01,TAS,Male,Sentenced,386
2007-09-01,TAS,Male,Sentenced,393
2007-12-01,TAS,Male,Sentenced,425
2008-03-01,TAS,Male,Sentenced,380
2008-06-01,TAS,Male,Sentenced,393
2008-09-01,TAS,Male,Sentenced,375
2008-12-01,TAS,Male,Sentenced,396
2009-03-01,TAS,Male,Sentenced,380
2009-06-01,TAS,Male,Sentenced,379
2009-09-01,TAS,Male,Sentenced,371
2009-12-01,TAS,Male,Sentenced,372
2010-03-01,TAS,Male,Sentenced,334
2010-06-01,TAS,Male,Sentenced,351
2010-09-01,TAS,Male,Sentenced,356
2010-12-01,TAS,Male,Sentenced,369
2011-03-01,TAS,Male,Sentenced,347
2011-06-01,TAS,Male,Sentenced,354
2011-09-01,TAS,Male,Sentenced,388
2011-12-01,TAS,Male,Sentenced,394
2012-03-01,TAS,Male,Sentenced,366
2012-06-01,TAS,Male,Sentenced,382
2012-09-01,TAS,Male,Sentenced,369
2012-12-01,TAS,Male,Sentenced,358
2013-03-01,TAS,Male,Sentenced,350
2013-06-01,TAS,Male,Sentenced,330
2013-09-01,TAS,Male,Sentenced,348
2013-12-01,TAS,Male,Sentenced,362
2014-03-01,TAS,Male,Sentenced,353
2014-06-01,TAS,Male,Sentenced,343
2014-09-01,TAS,Male,Sentenced,324
2014-12-01,TAS,Male,Sentenced,340
2015-03-01,TAS,Male,Sentenced,337
2015-06-01,TAS,Male,Sentenced,371
2015-09-01,TAS,Male,Sentenced,347
2015-12-01,TAS,Male,Sentenced,350
2016-03-01,TAS,Male,Sentenced,349
2016-06-01,TAS,Male,Sentenced,374
2016-09-01,TAS,Male,Sentenced,381
2016-12-01,TAS,Male,Sentenced,401
2005-03-01,VIC,Female,Remanded,62
2005-06-01,VIC,Female,Remanded,59
2005-09-01,VIC,Female,Remanded,59
2005-12-01,VIC,Female,Remanded,54
2006-03-01,VIC,Female,Remanded,50
2006-06-01,VIC,Female,Remanded,47
2006-09-01,VIC,Female,Remanded,48
2006-12-01,VIC,Female,Remanded,45
2007-03-01,VIC,Female,Remanded,51
2007-06-01,VIC,Female,Remanded,54
2007-09-01,VIC,Female,Remanded,54
2007-12-01,VIC,Female,Remanded,50
2008-03-01,VIC,Female,Remanded,51
2008-06-01,VIC,Female,Remanded,62
2008-09-01,VIC,Female,Remanded,61
2008-12-01,VIC,Female,Remanded,64
2009-03-01,VIC,Female,Remanded,70
2009-06-01,VIC,Female,Remanded,77
2009-09-01,VIC,Female,Remanded,77
2009-12-01,VIC,Female,Remanded,76
2010-03-01,VIC,Female,Remanded,69
2010-06-01,VIC,Female,Remanded,70
2010-09-01,VIC,Female,Remanded,70
2010-12-01,VIC,Female,Remanded,69
2011-03-01,VIC,Female,Remanded,71
2011-06-01,VIC,Female,Remanded,73
2011-09-01,VIC,Female,Remanded,67
2011-12-01,VIC,Female,Remanded,75
2012-03-01,VIC,Female,Remanded,79
2012-06-01,VIC,Female,Remanded,81
2012-09-01,VIC,Female,Remanded,85
2012-12-01,VIC,Female,Remanded,93
2013-03-01,VIC,Female,Remanded,91
2013-06-01,VIC,Female,Remanded,88
2013-09-01,VIC,Female,Remanded,99
2013-12-01,VIC,Female,Remanded,112
2014-03-01,VIC,Female,Remanded,108
2014-06-01,VIC,Female,Remanded,104
2014-09-01,VIC,Female,Remanded,98
2014-12-01,VIC,Female,Remanded,123
2015-03-01,VIC,Female,Remanded,132
2015-06-01,VIC,Female,Remanded,134
2015-09-01,VIC,Female,Remanded,135
2015-12-01,VIC,Female,Remanded,146
2016-03-01,VIC,Female,Remanded,158
2016-06-01,VIC,Female,Remanded,158
2016-09-01,VIC,Female,Remanded,170
2016-12-01,VIC,Female,Remanded,175
2005-03-01,VIC,Female,Sentenced,196
2005-06-01,VIC,Female,Sentenced,196
2005-09-01,VIC,Female,Sentenced,198
2005-12-01,VIC,Female,Sentenced,188
2006-03-01,VIC,Female,Sentenced,168
2006-06-01,VIC,Female,Sentenced,178
2006-09-01,VIC,Female,Sentenced,199
2006-12-01,VIC,Female,Sentenced,197
2007-03-01,VIC,Female,Sentenced,192
2007-06-01,VIC,Female,Sentenced,198
2007-09-01,VIC,Female,Sentenced,197
2007-12-01,VIC,Female,Sentenced,203
2008-03-01,VIC,Female,Sentenced,185
2008-06-01,VIC,Female,Sentenced,176
2008-09-01,VIC,Female,Sentenced,189
2008-12-01,VIC,Female,Sentenced,183
2009-03-01,VIC,Female,Sentenced,184
2009-06-01,VIC,Female,Sentenced,192
2009-09-01,VIC,Female,Sentenced,213
2009-12-01,VIC,Female,Sentenced,238
2010-03-01,VIC,Female,Sentenced,246
2010-06-01,VIC,Female,Sentenced,248
2010-09-01,VIC,Female,Sentenced,248
2010-12-01,VIC,Female,Sentenced,243
2011-03-01,VIC,Female,Sentenced,235
2011-06-01,VIC,Female,Sentenced,248
2011-09-01,VIC,Female,Sentenced,257
2011-12-01,VIC,Female,Sentenced,257
2012-03-01,VIC,Female,Sentenced,242
2012-06-01,VIC,Female,Sentenced,249
2012-09-01,VIC,Female,Sentenced,255
2012-12-01,VIC,Female,Sentenced,245
2013-03-01,VIC,Female,Sentenced,246
2013-06-01,VIC,Female,Sentenced,265
2013-09-01,VIC,Female,Sentenced,289
2013-12-01,VIC,Female,Sentenced,300
2014-03-01,VIC,Female,Sentenced,297
2014-06-01,VIC,Female,Sentenced,296
2014-09-01,VIC,Female,Sentenced,314
2014-12-01,VIC,Female,Sentenced,319
2015-03-01,VIC,Female,Sentenced,318
2015-06-01,VIC,Female,Sentenced,296
2015-09-01,VIC,Female,Sentenced,287
2015-12-01,VIC,Female,Sentenced,276
2016-03-01,VIC,Female,Sentenced,278
2016-06-01,VIC,Female,Sentenced,278
2016-09-01,VIC,Female,Sentenced,263
2016-12-01,VIC,Female,Sentenced,268
2005-03-01,VIC,Male,Remanded,587
2005-06-01,VIC,Male,Remanded,587
2005-09-01,VIC,Male,Remanded,593
2005-12-01,VIC,Male,Remanded,602
2006-03-01,VIC,Male,Remanded,605
2006-06-01,VIC,Male,Remanded,597
2006-09-01,VIC,Male,Remanded,687
2006-12-01,VIC,Male,Remanded,722
2007-03-01,VIC,Male,Remanded,695
2007-06-01,VIC,Male,Remanded,726
2007-09-01,VIC,Male,Remanded,758
2007-12-01,VIC,Male,Remanded,750
2008-03-01,VIC,Male,Remanded,744
2008-06-01,VIC,Male,Remanded,793
2008-09-01,VIC,Male,Remanded,765
2008-12-01,VIC,Male,Remanded,805
2009-03-01,VIC,Male,Remanded,743
2009-06-01,VIC,Male,Remanded,800
2009-09-01,VIC,Male,Remanded,767
2009-12-01,VIC,Male,Remanded,815
2010-03-01,VIC,Male,Remanded,768
2010-06-01,VIC,Male,Remanded,791
2010-09-01,VIC,Male,Remanded,741
2010-12-01,VIC,Male,Remanded,758
2011-03-01,VIC,Male,Remanded,776
2011-06-01,VIC,Male,Remanded,822
2011-09-01,VIC,Male,Remanded,827
2011-12-01,VIC,Male,Remanded,834
2012-03-01,VIC,Male,Remanded,851
2012-06-01,VIC,Male,Remanded,899
2012-09-01,VIC,Male,Remanded,936
2012-12-01,VIC,Male,Remanded,897
2013-03-01,VIC,Male,Remanded,937
2013-06-01,VIC,Male,Remanded,934
2013-09-01,VIC,Male,Remanded,886
2013-12-01,VIC,Male,Remanded,863
2014-03-01,VIC,Male,Remanded,921
2014-06-01,VIC,Male,Remanded,1006
2014-09-01,VIC,Male,Remanded,1112
2014-12-01,VIC,Male,Remanded,1275
2015-03-01,VIC,Male,Remanded,1392
2015-06-01,VIC,Male,Remanded,1357
2015-09-01,VIC,Male,Remanded,1281
2015-12-01,VIC,Male,Remanded,1438
2016-03-01,VIC,Male,Remanded,1588
2016-06-01,VIC,Male,Remanded,1716
2016-09-01,VIC,Male,Remanded,1801
2016-12-01,VIC,Male,Remanded,1915
2005-03-01,VIC,Male,Sentenced,2689
2005-06-01,VIC,Male,Sentenced,2750
2005-09-01,VIC,Male,Sentenced,2828
2005-12-01,VIC,Male,Sentenced,2805
2006-03-01,VIC,Male,Sentenced,2733
2006-06-01,VIC,Male,Sentenced,2849
2006-09-01,VIC,Male,Sentenced,3006
2006-12-01,VIC,Male,Sentenced,3087
2007-03-01,VIC,Male,Sentenced,3080
